Country,Country.code,Region,GEO,Area,Decline,Population (2018),Land Area (KM2),Area (km2),Density (2018),Prop_sixtyfive,ForeignBornPopulation,Note,Unemploy rate,Note,RU_Class,Altitude,Proximity_Capital,Proximity_UrbanArea (> 1mil),Proximity_UrbanArea (km),Coast,Proximity_Coast,Proximity_Coast(km)
Poland,PL,C,PL22B,SOSNOWIECKI,1,681054,1783,1800,398.3219293,15.1,1.216700911,NUTS 2 Scale-up,9.2,NUTS 2 level,1,101.9038355,173.9350928,173935.0928,173.9350928,0,268400.5204,268.4005204
Poland,PL,C,PL213,KRAKÓW,0,771069,319,#N/A,2379.739812,16.1,0.940588169,NUTS 2 Scale-up,9.4,NUTS 2 level,1,96.68652658,227.4349594,227434.9594,227.4349594,0,335340.6991,335.3406991
Poland,PL,C,PL214,KRAKOWSKI,0,730425,4028,4054,173.2877358,12.8,0.940588169,NUTS 2 Scale-up,9.4,NUTS 2 level,2,96.68652658,187.1279997,187127.9997,187.1279997,0,291613.1341,291.6131341
Poland,PL,C,PL22A,KATOWICKI,1,732696,378,380,2016.12963,15.7,1.216700911,NUTS 2 Scale-up,9.2,NUTS 2 level,1,94.41952507,203.5481187,279986.6153,279.9866153,0,315136.4454,315.1364454
Poland,PL,C,PL22C,TYSKI,0,397166,895,944,436.0692737,12.1,1.216700911,NUTS 2 Scale-up,9.2,NUTS 2 level,1,91.6031746,166.8770643,253948.2525,253.9482525,0,329567.6606,329.5676606
Poland,PL,C,PL515,JELENIOGÓRSKI,1,562331,5541,5569,105.0339289,13.3,4.91136941,NUTS 2 Scale-up,10.6,NUTS 2 level,2,91.4847342,79.91574061,79915.74061,79.91574061,0,143624.3971,143.6243971
Poland,PL,C,PL228,BYTOMSKI,1,438520,1563,1576,287.621881,15,1.216700911,NUTS 2 Scale-up,9.2,NUTS 2 level,1,91.40518331,211.1313822,207224.7286,207.2247286,0,267304.7713,267.3047713
Poland,PL,C,PL224,CZĘSTOCHOWSKI,1,513254,3037,#N/A,174.2884425,15.4,1.216700911,NUTS 2 Scale-up,9.2,NUTS 2 level,2,91.18899443,162.3860761,162386.0761,162.3860761,0,235352.9768,235.3529768
Poland,PL,C,PL721,KIELECKI,1,762437,5012,5031,155.9193935,14.8,0.66401747,NUTS 2 Scale-up,13,NUTS 2 level,2,90.94709626,92.15793089,92157.93089,92.15793089,0,200097.5743,200.0975743
Poland,PL,C,PL823,RZESZOWSKI,0,641292,3542,3551,175.5626765,13.4,1.352224505,NUTS 2 Scale-up,12.5,NUTS 2 level,3,86.27763713,187.9567793,187956.7793,187.9567793,0,313746.3166,313.7463166
Poland,PL,C,PL227,RYBNICKI,1,634513,1322,1352,484.1391831,13.2,1.216700911,NUTS 2 Scale-up,9.2,NUTS 2 level,1,85.04730229,157.8206784,256194.3635,256.1943635,0,335403.9503,335.4039503
Poland,PL,C,PL822,PRZEMYSKI,1,390473,4254,4293,93.5996709,13.6,1.352224505,NUTS 2 Scale-up,12.5,NUTS 2 level,3,84.92377835,226.7259878,226725.9878,226.7259878,0,353235.2692,353.2352692
Poland,PL,C,PL229,GLIWICKI,1,468738,867,879,556.4348328,14.9,1.216700911,NUTS 2 Scale-up,9.2,NUTS 2 level,1,83.92114286,189.6246795,286390.8888,286.3908888,0,299550.0804,299.5500804
Poland,PL,C,PL217,TARNOWSKI,0,463188,2576,2605,180.0353261,13.7,0.940588169,NUTS 2 Scale-up,9.4,NUTS 2 level,3,83.21541426,194.0513513,194051.3513,194.0513513,0,315042.1959,315.0421959
Poland,PL,C,PL722,SANDOMIERSKO-JĘDRZEJOWSKI,1,479109,6622,#N/A,74.99969798,15.7,0.66401747,NUTS 2 Scale-up,13,NUTS 2 level,3,80.44887556,119.5459023,119545.9023,119.5459023,0,232850.0694,232.8500694
Poland,PL,C,PL812,CHEŁMSKO-ZAMOJSKI,1,624419,9258,#N/A,70.12346079,15,1.042605705,NUTS 2 Scale-up,10.3,NUTS 2 level,3,79.76419966,160.7199923,160719.9923,160.7199923,0,281499.17,281.49917
Poland,PL,C,PL711,ŁÓDŹ,1,685285,293,#N/A,2474.590444,17.9,0.888744941,NUTS 2 Scale-up,9.3,NUTS 2 level,1,74.96551724,95.07115623,95071.15623,95.07115623,0,144305.0207,144.3050207
Poland,PL,C,PL523,NYSKI,1,371316,4043,4092,94.86099431,14,4.2371221,NUTS 2 Scale-up,9.3,NUTS 2 level,3,74.60932162,151.9258147,211746.9915,211.7469915,0,254534.311,254.534311
Poland,PL,C,PL713,PIOTRKOWSKI,1,585179,5923,5971,100.9084923,13.9,0.888744941,NUTS 2 Scale-up,9.3,NUTS 2 level,3,73.72574689,65.5807828,65580.7828,65.5807828,0,152356.2348,152.3562348
Poland,PL,C,PL524,OPOLSKI,1,615190,5270,5320,119.6256167,14.7,4.2371221,NUTS 2 Scale-up,9.3,NUTS 2 level,2,71.18409648,176.4550175,236000.2584,236.0002584,0,238441.8963,238.4418963
Poland,PL,C,PL814,LUBELSKI,1,712354,4184,4221,171.4837476,14.2,1.042605705,NUTS 2 Scale-up,10.3,NUTS 2 level,2,70.63217845,84.32685148,84326.85148,84.32685148,0,207290.2917,207.2902917
Poland,PL,C,PL815,PUŁAWSKI,1,479203,5562,#N/A,89.10571737,15.2,1.042605705,NUTS 2 Scale-up,10.3,NUTS 2 level,3,67.4540771,47.00841345,47008.41345,47.00841345,0,166692.7488,166.6927488
Poland,PL,C,PL824,TARNOBRZESKI,0,615451,4412,4465,140.8970988,13,1.352224505,NUTS 2 Scale-up,12.5,NUTS 2 level,3,66.94365881,154.0911281,154091.1281,154.0911281,0,280536.5125,280.5365125
Poland,PL,C,PL712,ŁÓDZKI,0,387800,2200,#N/A,174.6522727,15,0.888744941,NUTS 2 Scale-up,9.3,NUTS 2 level,1,62.49456522,70.56068678,70560.68678,70.56068678,0,124016.6655,124.0166655
Poland,PL,C,PL921,RADOMSKI,1,611497,5713,5763,109.3295992,13.8,1.153012085,NUTS 2 Scale-up,10.5,NUTS 2 level,2,61.14872152,29.71887232,29718.87232,29.71887232,0,156223.8381,156.2238381
Poland,PL,C,PL811,BIALSKI,1,301643,5915,5977,52.33474218,13.8,1.042605705,NUTS 2 Scale-up,10.3,NUTS 2 level,3,58.81377808,82.06383429,82063.83429,82.06383429,0,194508.0912,194.5080912
Poland,PL,C,PL714,SIERADZKI,1,446823,5630,5667,80.80639432,14.6,0.888744941,NUTS 2 Scale-up,9.3,NUTS 2 level,3,58.76490359,118.357465,118357.465,118.357465,0,134373.7972,134.3737972
Poland,PL,C,PL841,BIAŁOSTOCKI,0,513070,5117,#N/A,99.60465116,14.3,1.338674273,NUTS 2 Scale-up,9.3,NUTS 2 level,2,58.38475073,95.23150729,121414.1033,121.4141033,0,77227.06619,77.22706619
Poland,PL,C,PL12E,SIEDLECKI,1,419631,6006,6044,70.6010656,14.1,1.153012085,NUTS 2 Scale-up,6,NUTS 2 level,3,55.2013256,23.58691027,23586.91027,23.58691027,0,101770.6107,101.7706107
Poland,PL,C,PL623,EŁCKI,0,288897,5851,#N/A,49.77969578,12,2.667832616,NUTS 2 Scale-up,9.6,NUTS 2 level,2,54.99084596,127.796154,127796.154,127.796154,0,0,0
Poland,PL,C,PL842,ŁOMŻYŃSKI,1,396155,8801,#N/A,46.88989888,16.1,1.338674273,NUTS 2 Scale-up,9.3,NUTS 2 level,3,54.52403136,84.50925726,84509.25726,84.50925726,0,81060.23418,81.06023418
Poland,PL,C,PL637,CHOJNICKI,0,226449,3983,4105,56.28270148,11,1.861149402,NUTS 2 Scale-up,8.5,NUTS 2 level,3,54.35555556,246.2420276,246242.0276,246.2420276,0,0,0
Poland,PL,C,PL843,SUWALSKI,1,272308,6080,6237,45.82680921,13.6,1.338674273,NUTS 2 Scale-up,9.3,NUTS 2 level,3,53.13467418,67.81051763,131769.6726,131.7696726,0,281.2619644,0.281261964
Poland,PL,C,PL416,KALISKI,0,669734,5764,5786,116.7593685,13,0.959840256,NUTS 2 Scale-up,8.6,NUTS 2 level,3,49.69115105,167.1850977,167185.0977,167.1850977,0,159792.2673,159.7922673
Poland,PL,C,PL514,WROCŁAW,0,640648,286,#N/A,2207.115385,16,4.91136941,NUTS 2 Scale-up,10.6,NUTS 2 level,1,49.4991437,188.5210695,188521.0695,188.5210695,0,232964.7569,232.9647569
Poland,PL,C,PL518,WROCŁAWSKI,0,596794,6337,#N/A,89.35253274,11.7,4.2371221,NUTS 2 Scale-up,10.6,NUTS 2 level,2,49.4991437,155.3525504,155352.5504,155.3525504,0,189751.6646,189.7516646
Poland,PL,C,PL619,WŁOCŁAWSKI,1,359204,3560,#N/A,103.8384831,13.5,4.91136941,NUTS 2 Scale-up,11,NUTS 2 level,3,49.4991437,101.533132,101533.132,101.533132,0,31758.11324,31.75811324
Poland,PL,C,PL622,OLSZTYŃSKI,0,613765,9986,#N/A,62.47576607,12.1,2.667832616,NUTS 2 Scale-up,9.6,NUTS 2 level,2,48.8439138,99.11201711,99112.01711,99.11201711,0,0,0
Poland,PL,C,PL926,ŻYRARDOWSKI,1,259404,2510,#N/A,103.6988048,13.8,1.153012085,NUTS 2 Scale-up,10.5,NUTS 2 level,3,44.28300395,17.67500427,17675.00427,17.67500427,0,80643.49661,80.64349661
Poland,PL,C,PL129,WARSZAWSKI WSCHODNI,0,639992,3080,3124,194.8600649,12.5,1.153012085,NUTS 2 Scale-up,6,NUTS 2 level,2,43.88749598,0,0,0,0,76106.29358,76.10629358
Poland,PL,C,PL922,CIECHANOWSKI,1,340934,5237,5255,66.25892687,13.5,1.153012085,NUTS 2 Scale-up,10.5,NUTS 2 level,3,42.25147535,18.78502066,18785.02066,18.78502066,0,0,0
Poland,PL,C,PL516,LEGNICKO-GŁOGOWSKI,1,449037,3438,#N/A,132.2830134,12,4.91136941,NUTS 2 Scale-up,10.6,NUTS 2 level,2,42.05704408,143.9088095,143908.8095,143.9088095,0,142465.2549,142.4652549
Poland,PL,C,PL715,SKIERNIEWICKI,1,361235,4064,4082,91.47883858,15.1,0.888744941,NUTS 2 Scale-up,9.3,NUTS 2 level,3,41.4344946,37.60690119,37606.90119,37.60690119,0,90053.21303,90.05321303
Poland,PL,C,PL924,OSTROŁĘCKI,1,385915,6476,#N/A,60.41105621,13,1.153012085,NUTS 2 Scale-up,10.5,NUTS 2 level,3,41.24184113,17.04653158,17046.53158,17.04653158,0,18267.5229,18.2675229
Poland,PL,C,PL621,ELBLĄSKI,1,526321,7116,#N/A,75.52726251,11.8,2.667832616,NUTS 2 Scale-up,9.6,NUTS 2 level,2,41.05643618,95.71657698,95716.57698,95.71657698,1,0,0
Poland,PL,C,PL634,GDAŃSKI,0,590198,4204,#N/A,128.5625595,9.6,1.861149402,NUTS 2 Scale-up,8.5,NUTS 2 level,2,37.77989763,226.3038755,226303.8755,226.3038755,1,0,0
Poland,PL,C,PL618,ŚWIECKI,0,188802,3275,#N/A,57.9578626,11.5,4.2371221,NUTS 2 Scale-up,11,NUTS 2 level,3,37.0165066,192.4854073,192485.4073,192.4854073,0,24198.89595,24.19889595
Poland,PL,C,PL414,KONIŃSKI,0,657789,6296,#N/A,104.952033,12.5,0.959840256,NUTS 2 Scale-up,8.6,NUTS 2 level,3,36.5568609,119.64486,119644.86,119.64486,0,100853.4637,100.8534637
Poland,PL,C,PL427,SZCZECINECKO-PYRZYCKI,0,427675,10024,10339,43.90223464,12,3.444588121,NUTS 2 Scale-up,11.8,NUTS 2 level,3,35.25286241,53.0774677,53077.4677,53.0774677,0,0,0
Poland,PL,C,PL923,PŁOCKI,1,328487,3286,#N/A,102.0523433,13.6,1.153012085,NUTS 2 Scale-up,10.5,NUTS 2 level,3,34.04934211,43.48061006,43480.61006,43.48061006,0,20304.15041,20.30415041
Poland,PL,C,PL636,SŁUPSKI,0,335402,5085,#N/A,66.25978368,11.6,1.861149402,NUTS 2 Scale-up,8.5,NUTS 2 level,2,33.61175797,263.7184443,263718.4443,263.7184443,1,0,0
Poland,PL,C,PL616,GRUDZIĄDZKI,0,389786,3975,#N/A,99.29886792,12.6,4.2371221,NUTS 2 Scale-up,11,NUTS 2 level,3,32.74147306,107.0881015,107088.1015,107.0881015,0,0,0
Poland,PL,C,PL617,INOWROCŁAWSKI,1,363471,3918,#N/A,94.40096988,12.2,4.2371221,NUTS 2 Scale-up,11,NUTS 2 level,3,32.14443054,161.4947717,161494.7717,161.4947717,0,66270.54287,66.27054287
Poland,PL,C,PL432,ZIELONOGÓRSKI,0,629290,7797,7875,81.60241118,12.3,4.663380217,NUTS 2 Scale-up,9.5,NUTS 2 level,2,31.62853143,78.93110553,78931.10553,78.93110553,0,61022.78376,61.02278376
Poland,PL,C,PL12A,WARSZAWSKI ZACHODNI,0,639580,2427,2463,244.9386073,12.9,1.153012085,NUTS 2 Scale-up,6,NUTS 2 level,2,31.47910751,0,0,0,0,62287.57396,62.28757396
Poland,PL,C,PL411,PILSKI,0,411150,6389,6459,64.87134137,11.4,0.959840256,NUTS 2 Scale-up,8.6,NUTS 2 level,3,30.31724352,150.4127878,150412.7878,150.4127878,0,28081.48275,28.08148275
Poland,PL,C,PL911,WARSZAWA,0,1777972,506,#N/A,3376.464427,17.6,1.153012085,NUTS 2 Scale-up,6,NUTS 2 level,1,28.9140625,0,0,0,0,95601.09231,95.60109231
Poland,PL,C,PL613,BYDGOSKO-TORUŃSKI,0,776512,2848,#N/A,271.8809691,13.7,4.2371221,NUTS 2 Scale-up,11,NUTS 2 level,1,28.31950634,138.2409966,138240.9966,138.2409966,0,34196.30069,34.19630069
Poland,PL,C,PL417,LESZCZYŃSKI,0,557726,5912,#N/A,93.25558187,11.6,0.959840256,NUTS 2 Scale-up,8.6,NUTS 2 level,3,26.8680509,138.6154054,138615.4054,138.6154054,0,55739.28514,55.73928514
Poland,PL,C,PL633,TRÓJMIEJSKI,1,748986,401,#N/A,1865.436409,16.3,1.861149402,NUTS 2 Scale-up,8.5,NUTS 2 level,1,25.9756691,251.3592897,251359.2897,251.3592897,1,0,0
Poland,PL,C,PL418,POZNAŃSKI,0,661132,4872,#N/A,123.6338259,10.3,0.959840256,NUTS 2 Scale-up,8.6,NUTS 2 level,2,25.1884264,156.2899958,156289.9958,156.2899958,0,63978.47221,63.97847221
Poland,PL,C,PL638,STAROGARDZKI,0,432488,4019,4102,107.9567056,10.9,1.861149402,NUTS 2 Scale-up,8.5,NUTS 2 level,2,24.78407426,182.3576778,182357.6778,182.3576778,0,0,0
Poland,PL,C,PL415,POZNAŃ,1,536438,257,#N/A,2153.945525,15.6,0.959840256,NUTS 2 Scale-up,8.6,NUTS 2 level,1,21.09578544,202.0334637,202033.4637,202.0334637,0,119786.0097,119.7860097
Poland,PL,C,PL431,GORZOWSKI,0,385258,6007,6113,64.40885633,12,4.663380217,NUTS 2 Scale-up,9.5,NUTS 2 level,2,19.64425908,52.89553988,52895.53988,52.89553988,0,10212.36233,10.21236233
Poland,PL,C,PL426,KOSZALIŃSKI,0,357478,4287,#N/A,84.41357593,12.7,3.444588121,NUTS 2 Scale-up,11.8,NUTS 2 level,2,17.46955128,188.9445064,188944.5064,188.9445064,0,0,0
Poland,PL,C,PL428,SZCZECIŃSKI,1,513412,7305,#N/A,69.97754962,11.1,3.444588121,NUTS 2 Scale-up,11.8,NUTS 2 level,2,12.80769748,45.79866211,45798.66211,45.79866211,1,0,0
Poland,PL,C,PL424,SZCZECIN,1,402465,233,#N/A,1757.922747,15.4,3.444588121,NUTS 2 Scale-up,11.8,NUTS 2 level,2,6.345890411,101.8466066,101846.6066,101.8466066,0,0,0
Portugal,PT,S,PT11B,Alto Tâmega,1,87157,2891,2922,32.64994811,22.48701622,1.330953974,,13.2,NUTS 2 level,3,137.3846416,279.366395,36243.19169,36.24319169,0,0,0
Portugal,PT,S,PT16J,Beiras e Serra da Estrela,1,216188,6287,6305,37.63734691,28.85284801,1.265130941,,10.4,NUTS 2 level,3,133.2764911,143.4480082,45551.62687,45.55162687,0,0,0
Portugal,PT,S,PT11E,Terras de Trás-os-Montes,1,108547,5528,5544,21.3089725,13.67978954,1.538369906,,13.2,NUTS 2 level,3,128.9778338,186.2818228,72948.52963,72.94852963,0,37628.18408,37.62818408
Portugal,PT,S,PT11D,Douro,1,192046,3992,4032,51.49649299,13.77152562,1.106469679,,13.2,NUTS 2 level,3,124.0346792,226.1363384,14826.15484,14.82615484,0,14788.67259,14.78867259
Portugal,PT,S,PT16G,Viseu Dão Lafões,1,254631,3229,3238,82.9907092,27.38632891,1.544278919,,10.4,NUTS 2 level,3,119.1546296,156.1143215,0,0,0,0,0
Portugal,PT,S,PT11C,Tâmega e Sousa,1,418768,1812,1832,239.1501104,19.79743266,0.637769539,,13.2,NUTS 2 level,2,103.7265284,219.8232749,0,0,0,0,0
Portugal,PT,S,PT119,Ave,1,413854,1446,1451,294.4121715,15.85804125,0.979993465,,13.2,NUTS 2 level,2,101.2042641,257.3764173,0,0,0,0,0
Portugal,PT,S,PT16H,Beira Baixa,1,81814,4583,4615,19.49443596,24.35059309,1.669604662,,10.4,NUTS 2 level,3,100.7511889,102.1339899,85704.29111,85.70429111,0,0,0
Portugal,PT,S,PT186,Alto Alentejo,1,107057,6020,6084,19.74385382,19.05323241,2.345872783,,12.6,NUTS 2 level,3,86.66595605,33.90500549,33905.00549,33.90500549,0,0,0
Portugal,PT,S,PT111,Alto Minho,1,232178,2187,2219,112.1655235,26.51903953,1.685209691,,13.2,NUTS 2 level,3,84.70428894,286.0898036,15139.83444,15.13983444,1,0,0
Portugal,PT,S,PT187,Alentejo Central,1,154536,7201,7393,23.19052909,24.0306596,2.126842844,,12.6,NUTS 2 level,3,74.72766532,0,0,0,0,0,0
Portugal,PT,S,PT16I,Médio Tejo,1,234655,3302,3344,75.07692308,21.61151021,2.056691424,,10.4,NUTS 2 level,3,74.66706515,42.15473544,42154.73544,42.15473544,0,0,0
Portugal,PT,S,PT112,Cávado,0,403953,1232,1246,333.1030844,26.3280451,1.693204508,,13.2,NUTS 2 level,2,68.9904,265.5291692,0,0,1,0,0
Portugal,PT,S,PT16F,Região de Leiria,0,286309,2444,2449,120.7090835,22.09925577,3.016335799,,10.4,NUTS 2 level,3,68.72068404,48.14788491,48147.88491,48.14788491,1,0,0
Portugal,PT,S,PT16E,Região de Coimbra,1,436948,4296,4336,107.3116853,18.03465308,2.084587483,,10.4,NUTS 2 level,3,67.12021228,105.8487319,27600.573,27.600573,1,0,0
Portugal,PT,S,PT184,Baixo Alentejo,1,117868,8414,8543,15.08937485,14.19313164,2.393994885,,12.6,NUTS 2 level,3,63.98492286,48.52093598,48520.93598,48.52093598,0,0,0
Portugal,PT,S,PT11A,Área Metropolitana do Porto,0,1719702,2027,2041,868.8085841,18.46610464,1.604809028,,13.2,NUTS 2 level,1,63.8419244,194.5698255,0,0,1,0,0
Portugal,PT,S,PT150,Algarve,0,439617,4934,4997,91.46817998,23.88494781,11.57190813,,15.6,NUTS 2 level,2,55.37067578,112.6609724,83291.46337,83.29146337,1,0,0
Portugal,PT,S,PT16B,Oeste,0,357706,2208,2220,164.4316123,24.13958629,3.922379908,,10.4,NUTS 2 level,3,37.50224014,0,0,0,1,0,0
Portugal,PT,S,PT181,Alentejo Litoral,1,93774,5170,5309,18.97717602,24.0306596,5.589992341,,12.6,NUTS 2 level,3,34.67716686,0,0,0,1,0,0
Portugal,PT,S,PT16D,Região de Aveiro,0,363095,1641,1693,225.9006703,12.89365651,2.299173313,,10.4,NUTS 2 level,2,31.15951662,154.2833961,0,0,1,0,0
Portugal,PT,S,PT185,Lezíria do Tejo,1,238715,4238,4275,58.46625767,22.59137829,3.542490897,,12.6,NUTS 2 level,3,29.12996727,0,0,0,1,0,0
Portugal,PT,S,PT170,Área Metropolitana de Lisboa,0,2833679,2810,3015,1004.541281,27.14665593,7.222252147,,14.2,NUTS 2 level,1,28.4931842,0,0,0,1,0,0
Portugal,PT,S,PT300,Região Autónoma da Madeira (PT),0,254368,799,802,335.3754693,19.39019184,2.102432922,,13.7,NUTS 2 level,1,,868.5091313,868509.1313,868.5091313,1,0,0
Portugal,PT,S,PT200,Região Autónoma dos Açores (PT),0,243862,2305,2322,107.0529284,14.05556696,1.357528407,,11.4,NUTS 2 level,2,,1370.137722,1370137.722,1370.137722,1,0,0
Romania,RO,SE,RO124,Harghita,1,304280,6627,6637,48.95412706,13.76319498,0.166508519,2002,10.8,NUTS 2 level,3,147.440169,176.2547002,176254.7002,176.2547002,0,164130.6169,164.1306169
Romania,RO,SE,RO123,Covasna,1,203534,3699,3707,60.03379292,12.44302587,0.128810078,2002,10.8,NUTS 2 level,3,139.5065984,108.3850157,108385.0157,108.3850157,0,133370.1335,133.3701335
Romania,RO,SE,RO122,Brasov,1,551183,5334,5361,112.2634046,16.65680648,0.426191204,2002,10.8,NUTS 2 level,2,135.6369403,99.39003473,99390.03473,99.39003473,0,150348.2812,150.3482812
Romania,RO,SE,RO215,Suceava,1,626789,8514,8553,83.32769556,12.88110615,0.344471139,2002,4.7,NUTS 2 level,3,134.9119541,152.2841789,284363.2379,284.3632379,0,171696.8606,171.6968606
Romania,RO,SE,RO112,Bistrita-Nasaud,1,280106,5342,5358,59.33114938,14.3293634,0.107083528,2002,5.1,NUTS 2 level,3,130.5659392,277.451707,277451.707,277.451707,0,285685.7471,285.6857471
Romania,RO,SE,RO423,Hunedoara,1,388600,7043,7072,65.30839131,14.58268474,0.240065307,2002,5.7,NUTS 2 level,2,128.7339268,165.8304094,165830.4094,165.8304094,0,321046.6573,321.0466573
Romania,RO,SE,RO126,Sibiu,1,400110,5407,5432,78.81043092,12.33355709,0.29120944,2002,10.8,NUTS 2 level,2,128.1340813,159.5605679,159560.5679,159.5605679,0,248878.0821,248.8780821
Romania,RO,SE,RO114,Maramures,1,463354,6283,6303,81.11730065,13.20432245,0.12196338,2002,5.1,NUTS 2 level,3,126.3803622,350.3205831,350320.5831,350.3205831,0,285606.0414,285.6060414
Romania,RO,SE,RO121,Alba,1,328311,6222,6250,59.71070395,22.28288249,0.11094445,2002,10.8,NUTS 2 level,3,126.3557015,211.2719575,211271.9575,211.2719575,0,307392.6345,307.3926345
Romania,RO,SE,RO113,Cluj,1,704759,6633,6672,104.6488768,15.00229407,0.248664367,2002,5.1,NUTS 2 level,2,122.6290855,250.5965606,250596.5606,250.5965606,0,332111.7808,332.1117808
Romania,RO,SE,RO125,Mures,1,538329,6677,6705,86.82746743,16.30815787,0.197540435,2002,10.8,NUTS 2 level,3,121.8680762,192.1936621,192193.6621,192.1936621,0,237158.8758,237.1588758
Romania,RO,SE,RO415,Vâlcea,1,353188,5682,5764,71.42238648,13.6035606,0.099281751,2002,6.6,NUTS 2 level,3,121.8096064,127.1481652,127148.1652,127.1481652,0,237258.4074,237.2584074
Romania,RO,SE,RO214,Neamt,1,447102,5846,5897,96.17362299,15.41603493,0.176336845,2002,4.7,NUTS 2 level,3,120.4496861,107.7426138,233519.9869,233.5199869,0,134376.8259,134.3768259
Romania,RO,SE,RO311,Arges,1,585730,6773,6822,94.33663074,14.91806665,0.129361556,2002,10,NUTS 2 level,3,119.8233656,54.72916729,54729.16729,54.72916729,0,162521.7325,162.5217325
Romania,RO,SE,RO422,Caras-Severin,1,275063,8461,8532,37.86680061,17.04829296,0.198514706,2002,5.7,NUTS 2 level,3,112.0011721,50.52694626,50526.94626,50.52694626,0,217875.3744,217.8753744
Romania,RO,SE,RO412,Gorj,1,319919,5543,5572,67.84953996,18.59123021,0.079966775,2002,6.6,NUTS 2 level,3,108.4960446,186.4731656,186473.1656,186.4731656,0,266326.006,266.326006
Romania,RO,SE,RO211,Bacau,1,591035,6545,6622,109.0589763,14.87834577,0.165531502,2002,4.7,NUTS 2 level,3,106.9345202,109.1398842,168225.0665,168.2250665,0,91137.99861,91.13799861
Romania,RO,SE,RO116,Salaj,1,213816,3854,3868,62.34042553,16.07459959,0.07264976,2002,5.1,NUTS 2 level,3,99.83458258,279.5726568,279572.6568,279.5726568,0,381931.0134,381.9310134
Romania,RO,SE,RO316,Prahova,1,725609,4681,4715,173.3559069,17.13581878,0.185904213,2002,10,NUTS 2 level,2,99.00254669,20.0810094,20081.0094,20.0810094,0,96123.42752,96.12342752
Romania,RO,SE,RO313,Dâmbovita,1,496173,4022,4056,131.6882148,14.11523653,0.089230735,2002,10,NUTS 2 level,3,87.00467865,8.831801777,8831.801777,8.831801777,0,115156.115,115.156115
Romania,RO,SE,RO226,Vrancea,1,324545,4819,4854,80.93961403,14.93476873,0.1420107,2002,9.6,NUTS 2 level,3,83.41426216,122.9800453,122980.0453,122.9800453,0,37965.79931,37.96579931
Romania,RO,SE,RO111,Bihor,1,564109,7499,7539,79.08267769,14.01810894,0.248284452,2002,5.1,NUTS 2 level,3,82.25504246,192.4791074,192479.1074,192.4791074,0,387532.8044,387.5328044
Romania,RO,SE,RO413,Mehedinti,1,245120,4815,4942,60.2569055,12.95177177,0.079562183,2002,6.6,NUTS 2 level,3,75.44678268,95.29403994,95294.03994,95.29403994,0,220998.8642,220.9988642
Romania,RO,SE,RO222,Buzau,1,419829,6050,6101,79.20826446,14.17022939,0.100239416,2002,9.6,NUTS 2 level,3,71.66633858,51.31955592,51319.55592,51.31955592,0,44213.28662,44.21328662
Romania,RO,SE,RO421,Arad,1,419360,7698,7746,59.12262925,15.27939276,0.387759153,2002,5.7,NUTS 2 level,2,64.574306,115.4183782,115418.3782,115.4183782,0,310206.7332,310.2067332
Romania,RO,SE,RO212,Botosani,1,385046,4906,4987,91.00203832,13.15361874,0.28730418,2002,4.7,NUTS 2 level,3,63.16462312,110.5266537,326796.9776,326.7969776,0,118928.011,118.928011
Romania,RO,SE,RO115,Satu Mare,1,334678,4399,4420,82.62968857,15.63514526,0.251939535,2002,5.1,NUTS 2 level,3,61.0154195,214.8521227,214852.1227,214.8521227,0,387661.0453,387.6610453
Romania,RO,SE,RO216,Vaslui,1,380001,5278,5317,85.14607806,17.3029062,0.119436586,2002,4.7,NUTS 2 level,3,59.91085564,47.04761418,198947.6235,198.9476235,0,51402.63152,51.40263152
Romania,RO,SE,RO213,Iasi,1,791210,5399,5477,152.2415262,16.34713679,0.39164426,2002,4.7,NUTS 2 level,2,58.31025032,43.71588872,273188.3672,273.1883672,0,75367.87139,75.36787139
Romania,RO,SE,RO414,Olt,1,400802,5362,5503,85.85117493,15.53062709,0.053957957,2002,6.6,NUTS 2 level,3,51.62180301,101.3953084,101395.3084,101.3953084,0,170318.8104,170.3188104
Romania,RO,SE,RO424,Timis,0,701499,8647,8692,78.44882618,21.61581598,0.688380018,2002,5.7,NUTS 2 level,2,45.92339592,54.63318487,54633.18487,54.63318487,0,245327.5897,245.3275897
Romania,RO,SE,RO411,Dolj,1,630911,7276,7425,96.26594283,14.94609648,0.156855786,2002,6.6,NUTS 2 level,2,38.37744239,100.9327051,100932.7051,100.9327051,0,171034.9604,171.0349604
Romania,RO,SE,RO224,Galati,1,509471,4375,4465,138.7024,16.76039467,0.316133321,2002,9.6,NUTS 2 level,2,34.47873769,104.9366948,154841.0763,154.8410763,0,0,0
